label,file_name,source_path,sha256,width,height,dhash,is_valid,similarity_group,split,target_path
uninfected,img_0_438.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_438.jpg,116fdc1e2550859e3156d0692f82d6ceafc9eafce6375394b14f3bb4df2f6c95,850,578,5437239862383966264,True,uninfected-group-0404,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/116fdc1e2550_img_0_438.jpg
uninfected,img_0_4381.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4381.jpg,74180da56d76a36087956ab9b4a573a5d62e0b1a9ca99b8719e5dd3101db21e3,850,578,17973961472668144192,True,uninfected-group-0405,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/74180da56d76_img_0_4381.jpg
uninfected,img_0_4390.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4390.jpg,5a4f39c1ef861df0d190750933a7b6080d708a8f7d60194f88115b21b04e3a21,850,578,16497911853254473862,True,uninfected-group-0406,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/5a4f39c1ef86_img_0_4390.jpg
uninfected,img_0_4392.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4392.jpg,ecdb5d0d8caa80fac2fb7f6b7787289173dcd56f1b0e1f3049309cb2684039d8,984,848,13917517872414121028,True,uninfected-group-0407,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/ecdb5d0d8caa_img_0_4392.jpg
uninfected,img_0_4401.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4401.jpg,f0aa3a1ba5c8f57694a6ad02516aa26cc6ec964a4cf426eb2843a1c91bc3ec84,630,436,4654675146684373137,True,uninfected-group-0408,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/f0aa3a1ba5c8_img_0_4401.jpg
uninfected,img_0_4408.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4408.jpg,71fce08ed18cf80926fe67cad8ab0f5f07b4c515f10db67b158fc0a6a1a9d438,984,848,10390122865588577888,True,uninfected-group-0409,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/71fce08ed18c_img_0_4408.jpg
uninfected,img_0_444.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_444.jpg,c7af99e6c65e95dd95cd4f040e1f17cf61c51c098103ecc9939c4b01cf16a111,630,436,8274184457173824028,True,uninfected-group-0410,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/c7af99e6c65e_img_0_444.jpg
uninfected,img_0_4443.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4443.jpg,a4f41c31836f613c440158cf869b2afbf28141509d6b84b34a863c6bf892b09d,630,436,28330694564375668,True,uninfected-group-0411,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/a4f41c31836f_img_0_4443.jpg
uninfected,img_0_4446.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4446.jpg,a3f699242e56cd9bc317dc374fc6b22c67b5bec340fcab794e18e0c884b4ce2b,850,578,17426808993211281713,True,uninfected-group-0412,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/a3f699242e56_img_0_4446.jpg
uninfected,img_0_445.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_445.jpg,fe725b4eecee42b7b226de3f60069791ec55345fe1f4f4bf5e0a4cf0f023ec44,315,160,14757320543119644864,True,uninfected-group-0414,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/fe725b4eecee_img_0_445.jpg
uninfected,img_0_4462.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4462.jpg,c38f35a05bb51a883b6ccf6407da45cc918c2b843b29997791c14e03d1237b44,630,436,12075498455912716354,True,uninfected-group-0415,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/c38f35a05bb5_img_0_4462.jpg
uninfected,img_0_4466.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4466.jpg,7db8604876198bbb2cdc17c751a5808226dc0a5773ef138b388dbef85b86f708,850,578,10549112411361177649,True,uninfected-group-0416,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/7db860487619_img_0_4466.jpg
uninfected,img_0_4481.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4481.jpg,d3802ea694a997191c38b29dcfb7a465e31cb3c114f79b734a1a9d1ebd78595a,315,160,17071150336601253984,True,uninfected-group-0417,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/d3802ea694a9_img_0_4481.jpg
uninfected,img_0_451.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_451.jpg,bcba9e58e6c1dd934114ec182b5162ed5b27f2163cc3e51c3b732d3c13b4c6f5,984,848,15028741864015702019,True,uninfected-group-0419,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/bcba9e58e6c1_img_0_451.jpg
uninfected,img_0_4523.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4523.jpg,7004c82eaf17dbf0f923f96196952c9f31f2b00a9c18d45fb61fccdcdebb00f8,850,578,1146712925213876337,True,uninfected-group-0420,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/7004c82eaf17_img_0_4523.jpg
uninfected,img_0_4579.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4579.jpg,9c6649803eb964ad672b4bc2ae28ed3e29d5504254d99a30695c53a6edfd9d09,850,578,17070041900894449776,True,uninfected-group-0422,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/9c6649803eb9_img_0_4579.jpg
uninfected,img_0_4584.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4584.jpg,3fb2d1c888f719360abe490f18c60fb51edbc01f5b13bf0e28aea11ca38fe8b7,984,848,5338019982761812516,True,uninfected-group-0423,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/3fb2d1c888f7_img_0_4584.jpg
uninfected,img_0_4591.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4591.jpg,5d6df494ee4c78584b3df310a1d4ff4ccc835177ffed6640c6196ff40f1c4791,315,160,5606111585762859232,True,uninfected-group-0424,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/5d6df494ee4c_img_0_4591.jpg
uninfected,img_0_4593.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4593.jpg,0c6209fb5d6be5656c47cd5eb19c052894fc7259c47cc1d5f9ecf8fc7f9e06a4,850,578,8428760322038069304,True,uninfected-group-0425,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/0c6209fb5d6b_img_0_4593.jpg
uninfected,img_0_460.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_460.jpg,fd336c362a91d7499ce014cc2987a6c1c66fa3031adae17663fb5d87e4a06b59,315,160,14323360844814788778,True,uninfected-group-0426,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/fd336c362a91_img_0_460.jpg
uninfected,img_0_4606.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4606.jpg,5ab44f976a25772c7b38dbf7d5fc08d5862c1f4402cc5e490f06fbe6e80f32d9,850,578,16857137192633397650,True,uninfected-group-0427,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/5ab44f976a25_img_0_4606.jpg
uninfected,img_0_4613.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4613.jpg,cb6c8f08457182373c3aa7f6dce6a8d355bdf3a61b16d1788fb0b516bc3030d7,315,160,12822860788434367152,True,uninfected-group-0428,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/cb6c8f084571_img_0_4613.jpg
uninfected,img_0_4620.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4620.jpg,6446a311a160b2024db502566ed716459963c1c34ef8092bc6fd990f5862801d,630,436,5074915340635792408,True,uninfected-group-0430,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/6446a311a160_img_0_4620.jpg
uninfected,img_0_464.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_464.jpg,c6c2ce4eb3ccb35c6b76fbd8699d2723a18661c0d17f9ca2250027180d70f297,850,578,2653696467867558112,True,uninfected-group-0433,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/c6c2ce4eb3cc_img_0_464.jpg
uninfected,img_0_4652.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4652.jpg,8c1050b0398e41c7f5cc9c2f0fc46d8b33bf77eaa62c2a92883d61e292c162b2,630,436,46908004090372070,True,uninfected-group-0434,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/8c1050b0398e_img_0_4652.jpg
uninfected,img_0_4653.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4653.jpg,12939b274d3dc4a04aac8400cdb00a3fad99a353b6b077fe9593428903e06c9c,315,160,10198569120024375440,True,uninfected-group-0435,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/12939b274d3d_img_0_4653.jpg
uninfected,img_0_4654.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4654.jpg,51a533af00ffa1e684dcd719398fef767569250eaabf0e9b03f29ddf3dc9b2f8,630,436,9233688568849624692,True,uninfected-group-0436,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/51a533af00ff_img_0_4654.jpg
uninfected,img_0_4679.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4679.jpg,d161664768c33e810f834bda71bde054dd01a8eb858478abd6d4a15fc6f2837e,984,848,12866837400270156258,True,uninfected-group-0437,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/d161664768c3_img_0_4679.jpg
uninfected,img_0_4681.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4681.jpg,0a4bb57928962380bffea280521ecf86f4ce29e55060302fea65b547cb60e55e,850,578,7249055292940810864,True,uninfected-group-0438,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/0a4bb5792896_img_0_4681.jpg
uninfected,img_0_469.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_469.jpg,8567b7191c2174d40c3f71a0df1ead469f2c7fd3da64a132ca5f30f8b2c21f41,315,160,2578813095188148368,True,uninfected-group-0439,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/8567b7191c21_img_0_469.jpg
uninfected,img_0_4695.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4695.jpg,aeabea19ae1cca5277c71f5216804915977fc4c7cd9d8407acf4f4b1af80ee9d,315,160,93955780223486096,True,uninfected-group-0440,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/aeabea19ae1c_img_0_4695.jpg
uninfected,img_0_47.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_47.jpg,c71a60a7058b4b2360f809ca15f891293a593781f96711a05844c198c3c7deba,630,436,10996789901769888034,True,uninfected-group-0441,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/c71a60a7058b_img_0_47.jpg
uninfected,img_0_4700.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4700.jpg,fbca82398348c3a487811fcbdf906652c19b9d00b9ea3d18e829403ef3680935,630,436,9844404181564033232,True,uninfected-group-0442,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/fbca82398348_img_0_4700.jpg
uninfected,img_0_4702.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4702.jpg,3906d774126240694191f6d1583405e2ff66be95f837a541fcffca866fabbe5a,984,848,9328352051679516228,True,uninfected-group-0443,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/3906d7741262_img_0_4702.jpg
uninfected,img_0_4723.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4723.jpg,4b119a821afc70d481b94bec90adf927e1134d251b6c29f03629072566952fcd,850,578,15191381432588100124,True,uninfected-group-0444,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/4b119a821afc_img_0_4723.jpg
uninfected,img_0_4735.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4735.jpg,140d49db640504d0fe5b7bfc629f0fbd0d5c5a7c110422b964d2cd7d89bd5534,630,436,12008730590812425958,True,uninfected-group-0445,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/140d49db6405_img_0_4735.jpg
uninfected,img_0_4740.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4740.jpg,b938e79982b15e34dbbfc79c9c5fa0a449ae3fa4855bd6f9bf30306cab25f8ca,630,436,12940755904535689884,True,uninfected-group-0446,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/b938e79982b1_img_0_4740.jpg
uninfected,img_0_4749.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4749.jpg,3cfcae060d89f0b9015373ed1f5684add0b2bde5e4f849476b55f43fe36d1cef,630,436,5708789147140386948,True,uninfected-group-0447,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/3cfcae060d89_img_0_4749.jpg
uninfected,img_0_4772.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4772.jpg,b623288fc2f08d5c795151a8f8abb3235099cdc6333ca50d55247b91afc73b7e,850,578,14623281399988253320,True,uninfected-group-0448,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/b623288fc2f0_img_0_4772.jpg
uninfected,img_0_4791.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4791.jpg,48ebf3edc82b9bf0dac48d1d0a2ce457549a6a7becca83c6a278e81041cc527f,315,160,5316720193652691152,True,uninfected-group-0449,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/48ebf3edc82b_img_0_4791.jpg
uninfected,img_0_4798.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4798.jpg,6313cd7761a28f754db155d1d76af26373b697cea1db48f58c66b4f076f8b518,630,436,4369693320884044296,True,uninfected-group-0451,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/6313cd7761a2_img_0_4798.jpg
uninfected,img_0_4807.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4807.jpg,e6a49cd47a2021b331157f5cb49da35aa91412380661406e06871eb004caa4f0,984,848,14466842780827420728,True,uninfected-group-0452,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/e6a49cd47a20_img_0_4807.jpg
uninfected,img_0_4813.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4813.jpg,fdc783a270d6cb69b6b3056661effb0a435c1202e34050b2b02c038700a2688c,984,848,10694334464612927705,True,uninfected-group-0453,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/fdc783a270d6_img_0_4813.jpg
uninfected,img_0_4838.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4838.jpg,6907b86f59f984553836eb4020fdb3915411b3cd0f4e25c1688da7625679ce12,984,848,3635009864392158314,True,uninfected-group-0454,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/6907b86f59f9_img_0_4838.jpg
uninfected,img_0_4880.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4880.jpg,2efe9e4013f7d28e73a6093cbbef2915e66493b099f25b5b177247586aa9f736,630,436,5570452158129556712,True,uninfected-group-0455,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/2efe9e4013f7_img_0_4880.jpg
uninfected,img_0_4892.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4892.jpg,cf2ccc6dcb96aca7b52ec850eedbfddeff4cffa1dd3dc9b2b7f31a29a6480a11,630,436,9988229035093080216,True,uninfected-group-0456,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/cf2ccc6dcb96_img_0_4892.jpg
uninfected,img_0_4901.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4901.jpg,08dffc261f4600c80aabea3056a4ae85f01a18fb8ba6a506789666997b29d04c,315,160,10633720763038836001,True,uninfected-group-0457,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/08dffc261f46_img_0_4901.jpg
uninfected,img_0_4903.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4903.jpg,b9f1f0559e23f2d0cc86c0de6266a6ca092d3fcff45738726cec185e26eaf42f,630,436,3797911369390239922,True,uninfected-group-0458,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/b9f1f0559e23_img_0_4903.jpg
uninfected,img_0_4904.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4904.jpg,2cac79863b03a489015e54b9c3bebd4527c739ab7ecdb708ff894f83d6a7b6fe,630,436,10633786987899220636,True,uninfected-group-0459,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/2cac79863b03_img_0_4904.jpg
uninfected,img_0_4919.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4919.jpg,7db99485824e9b7ec49590400eeb7dba0a7111518625a6d81866195c8bcbaab4,630,436,19227351378116558,True,uninfected-group-0461,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/7db99485824e_img_0_4919.jpg
uninfected,img_0_4922.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4922.jpg,80576acb830607f972532280c4321bd5a9db46e89f1d177862dac5c123b95ddb,315,160,11068045441737191456,True,uninfected-group-0462,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/80576acb8306_img_0_4922.jpg
uninfected,img_0_4931.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4931.jpg,62837dec4dba0796402eaac772e13925fcdb221ff0303a6e7178e589065649b5,984,848,9255726706093613606,True,uninfected-group-0463,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/62837dec4dba_img_0_4931.jpg
uninfected,img_0_4934.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4934.jpg,581e74e3ae7f7622bf71249ba4f6dc55849baabd90320698add8f28cde017b05,984,848,17637341596547341540,True,uninfected-group-0464,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/581e74e3ae7f_img_0_4934.jpg
uninfected,img_0_4938.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4938.jpg,2af46b9c22a05ae909c122fe14b4f558b91745701e5b801e62c1464da35974eb,984,848,15607383218575208585,True,uninfected-group-0465,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/2af46b9c22a0_img_0_4938.jpg
uninfected,img_0_4950.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4950.jpg,dfe15d0e439a7e1618929326104a6a5207d6d45181977d99a01e3c4a49d9c0e7,315,160,11067825403850662960,True,uninfected-group-0466,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/dfe15d0e439a_img_0_4950.jpg
uninfected,img_0_4952.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4952.jpg,74c3a0cfbf8dfee206e8d91e0e7de91ffc99e72c7714d01f6e3eaf485a709390,984,848,17069923435675170982,True,uninfected-group-0467,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/74c3a0cfbf8d_img_0_4952.jpg
uninfected,img_0_4961.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4961.jpg,6a09fd47c8279c82241816b2545961f392fafb76ec8c33b866f246aeac1a6381,315,160,9842639600002019472,True,uninfected-group-0470,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/6a09fd47c827_img_0_4961.jpg
uninfected,img_0_4967.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4967.jpg,9e1cec48d991ff84ae2f04edb4de263d9ba35a89c893299f52b0e476af2c2572,850,578,15848928931909525602,True,uninfected-group-0472,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/9e1cec48d991_img_0_4967.jpg
uninfected,img_0_4990.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4990.jpg,2f4e79abe018c56ae07fffeaade8ddd29910ce64a5626e83ff47e9861d808a36,984,848,14162919695162325156,True,uninfected-group-0473,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/uninfected/2f4e79abe018_img_0_4990.jpg
